strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/WA-CDC-QDX46230137/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032915/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22780/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179460/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032946/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-ASC-210969238/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033085/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/OK-CDC-LC1027235/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031477540/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-79297/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032392453/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/RI-CDC-VSX-A073779/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021425610/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47145270/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030476536/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032937/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033836/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032284012/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NM-UNM-ED_04578/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/SC-CDC-QDX46677201/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MS-UMMC-M47A5-539138/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
TrinidadandTobago/174054/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033820/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022647063/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
env/Liechtenstein/CeMM35118/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030893440/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-CDC-LC1026070/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022436542/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030445930/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AL-CDC-LC1028038/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-72365/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012350214/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0993325/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033044321/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011782043/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-CDC-QDX47260263/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NH-ASC-210968561/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022311409/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022669434/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-PHEL-V008694/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011748112/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032408007/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Norway/4247/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024816/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011189069/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
env/Liechtenstein/CeMM35235/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179434/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022506729/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-PHEL-V23007230/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022741496/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Egypt/CPHL-EGY23031/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Panama/M269135-GMI/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020499980/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Australia/NSW-SAVID-16364/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
env/Austria/CeMM35148/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22832/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-58402/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46448208/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022769216/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/RI-RISHL-E06380/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW35857/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032555176/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-20825/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/KS-KHEL-13345/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-22842/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-VSX-A079015/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029180/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030477615/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-CDC-QDX47973709/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Austria/AGES-1124098/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Norway/3263/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-27672/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022237996/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033018050/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-WakeMed-CORVASEQ-WM06114/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024998/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030838660/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
NorthernMarianaIslands/MP-CDC-2-6966157/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NM-CDC-LC1016390/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/ID-USAFSAM-S21194/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23010383352/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214585/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Belgium/UCL_23H-088G0006/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021552730/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Mexico/CMX-INER-IBT-2473/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032239573/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-92293/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022420740/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031244690/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48144186/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877607/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032930/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Denmark/DCGC-644020/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031082887/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47820473/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043316/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022822775/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-QDX48316427/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032197/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-WakeMed-CORVASEQ-WM07686/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-VTVAS3-GSC42549/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-010-4271/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-265-7712/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AR-CDC-QDX48685449/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022453151/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021645/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029181/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/KS-CDC-LC1007815/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/VT-001668/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024874/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179457/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AR-CDC-QDX46179363/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024831/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022537830/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022546576/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022539830/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028549/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032959/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/ME-CDC-VSX-A065095/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030780616/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030723365/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030458563/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032349807/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030819714/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/CA-CDC-LC1000230/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-24297/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028544/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NE-NM_L363008367/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010827/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030381614/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022339631/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-74741/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033109175/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033041481/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4085499/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022882423/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030327142/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022881906/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Italy/VEN-IZSVe-23RS8091-11_TV/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Spain/CT-HUGTiP-G2R129/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Poland/n274/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028553/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022151853/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030747814/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDC-LC1028283/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022229015/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122784133/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
SouthAfrica/NICD-N54537/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032562879/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Netherlands/NH-RIVM-126909/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022618797/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-CDC-QDX47043581/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/VT-ASC-210971463/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-21846/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-MDH-33370/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/TN-CDC-QDX45529081/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-VTVAS3-GSC41913/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020344700/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020357698/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-83469/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1032932/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-58827/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029557/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/KY-CDC-VSX-A064135/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-CDC-QDX46230286/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030844286/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/CVL-014054/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-11103/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22775/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22792/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22761/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
SintMaarten/SX-RIVM-126785/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033097062/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030489012/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031592291/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030816028/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021532/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022566509/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011666426/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-37133/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0996358/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/OR-OSPHL08224/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-BOL-M23012361/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/KS-CDC-LC1014390/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017950/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/ME-HETL-J17926/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877630/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/KY-ASC-210965073/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031488011/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-83051/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032336320/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-00524/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022675504/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22758/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22776/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030340511/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029134/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Norway/3411/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021545390/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021431264/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22899/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22908/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23010370652/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030475160/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22826/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020568241/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021633/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Guatemala/9514-LNS/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
CzechRepublic/KNL-020170180/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-USAFSAM-S21247/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Luxembourg/LNS3487777/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031558162/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031405878/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4092153/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031346585/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877609/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-CDC-QDX48282052/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011609595/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033149616/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017747/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022397745/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020338435/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031144987/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030179571/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030894719/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-CDC-QDX46825957/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-ASC-210883474/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-34646/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-01559/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031263162/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032061/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1007902/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47418437/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020930298/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021597300/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022226883/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022891073/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021540335/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/VA-CDC-QDX48144091/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22556/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021534858/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-CDC-VSX-A00518/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033074/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012371375/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012303551/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010283/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011758602/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Germany/SN-RKI-I-1129073/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-H2320657/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22721/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011156545/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179451/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022802168/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030884933/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-QDX46827269/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-010-9116/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028279/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-CVL-012626/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033819/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-292-2896/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-CDC-VSX-A064917/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-LC0991974/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48144187/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033090050/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021420334/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028527/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022729379/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PRI76390/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020524652/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
SouthAfrica/NICD-N53369/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/MA-CDCBI-CRSP_5AX5AG23VJ53OCDB/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Mongolia/UB-5608/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-03340/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/TN-CDC-QDX47771426/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998430/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032569190/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/GA-CDC-QDX45907626/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021654/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030713602/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033187975/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/UT-UPHL-238815/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031404627/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22797/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030617189/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020285268/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030190638/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/NV-CDC-QDX47214523/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022426268/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Slovakia/BA_23_00003276/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-YPL23-442/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-38887/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Belgium/rega-47071/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/LA-EVTL18916/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021984/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/IN-CDC-LC1018017/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121576434/2022	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-LC1034128/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-65747/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028554/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032212340/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030433014/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX45789734/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
Curacao/CW-RIVM-128979/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDPHE-2103797070/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/SD-CDC-QDX47870268/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033165616/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-LC1016213/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032349/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030353302/2023	84	13	27914-27916:GGA>TGA	None	earlyStop
