strain	cluster	depth	ORF1a_misStops	ORF1a_deletions	ORF1a_koType
USA/WA-PHL-017716/2022	1328	3	None	4438:4575	bigDeletion
USA/WA-CDC-UW22043093667/2022	1328	3	None	4438:4575	bigDeletion
USA/WA-PHL-018053/2022	1328	3	None	4438:4575	bigDeletion
USA/WA-PHL-020073/2022	1328	3	None	4438:4575	bigDeletion
USA/WA-PHL-018068/2022	1328	3	None	4438:4575	bigDeletion
USA/WA-PHL-020407/2022	1329	3	None	4384:4648	bigDeletion
USA/WA-PHL-020431/2022	1329	3	None	4384:4648	bigDeletion
USA/WA-PHL-019784/2022	1330	2	None	4384:4648	bigDeletion
USA/WA-UW-22102622156/2022	1331	2	None	6859:7084	bigDeletion
USA/WA-PHL-030580/2022	1332	2	None	6247:6386	bigDeletion
USA/WA-CDC-UW37460/2023	1333	2	None	9378:9452	bigDeletion
USA/WA-GBW-H10-011-0084/2023	1334	2	None	6858:7084	bigDeletion
USA/WA-CDC-UW22112160413/2022	1335	2	None	4387:4648	bigDeletion
USA/WA-UW-22122262509/2022	1336	2	None	6916:6990	bigDeletion
USA/WA-GBW-H20-292-2920/2023	1337	2	None	6859:6952	bigDeletion
USA/WA-PHL-032030/2022	1337	2	None	6859:6952	bigDeletion
USA/WA-CDC-UW22112022602/2022	1337	2	None	6859:6952	bigDeletion
USA/WA-PHL-018367/2022	1338	2	None	4387:4648	bigDeletion
USA/WA-PHL-019862/2022	1338	2	None	4387:4648	bigDeletion
USA/WA-PHL-021467/2022	1339	2	None	4374:4648	bigDeletion
USA/WA-UW-22040644434/2022	1340	2	None	6298:6467	bigDeletion
Netherlands/NH-RIVM-89581/2022	1341	2	None	9245:9502	bigDeletion
USA/WA-PHL-019861/2022	1342	2	None	4358:4648	bigDeletion
USA/WA-PHL-022173/2022	1343	2	None	4367:4648	bigDeletion
USA/WA-PHL-022896/2022	1344	2	None	4384:4648	bigDeletion
USA/WA-PHL-017508/2022	1344	2	None	4384:4648	bigDeletion
India/GJ-INSACOG-GBRC3961/2022	1345	2	None	10602:10656	bigDeletion
USA/WA-PHL-020863/2022	1346	2	None	267:344	bigDeletion
USA/WA-S20418/2022	1347	2	None	2554:2831	bigDeletion
USA/WA-PHL-018103/2022	1348	2	None	238:344	bigDeletion
India/TG-GMCH-ICMR-INSACOG-1976/2022	1349	2	None	4480:4654	bigDeletion
Kuwait/Jaber2220249822/2022	1350	2	None	4402:4658	bigDeletion
USA/WA-UW-22033157347/2022	1351	2	None	6298:6356	bigDeletion
Ecuador/NIC-INSPI-419044/2022	1351	2	None	6298:6356	bigDeletion
USA/WA-UW-22040515982/2022	1352	2	None	6268:6367	bigDeletion
USA/WA-UW-22052991978/2022	1353	2	None	4358:4564	bigDeletion
USA/WA-PHL-020750/2022	1354	2	None	4386:4648	bigDeletion
USA/WA-PHL-017715/2022	1355	2	None	246:344	bigDeletion
USA/WA-CDC-LC0601323/2022	1356	2	None	4577:4648	bigDeletion
USA/WA-PHL-018937/2022	1356	2	None	4577:4648	bigDeletion
Curacao/CW-RIVM-97670/2022	1357	2	None	10146:10384	bigDeletion
USA/WA-PHL-019795/2022	1358	3	None	4387:4648	bigDeletion
USA/WA-PHL-017814/2022	1358	3	None	4387:4648	bigDeletion
USA/WA-PHL-018669/2022	1359	2	None	4384:4648	bigDeletion
USA/WA-PHL-024100/2022	1360	2	None	6247:6288	bigDeletion
USA/WA-S20393/2022	1361	2	None	2566:2603	bigDeletion
USA/WA-PHL-020756/2022	1362	2	None	4379:4648	bigDeletion
USA/WA-PHL-022839/2022	1362	2	None	4379:4648	bigDeletion
USA/WA-PHL-026165/2022	1363	2	None	267:344	bigDeletion
USA/WA-PHL-020494/2022	1364	2	None	4379:4648	bigDeletion
USA/WA-PHL-022185/2022	1365	2	None	4472:4648	bigDeletion
USA/WA-CDC-UW22051921744/2022	1366	2	None	288:329	bigDeletion
USA/WA-CDC-LC0688304/2022	1367	2	None	6386:7120	bigDeletion
USA/WA-CDC-UW22070306895/2022	1368	2	None	4403:4625	bigDeletion
USA/WA-PHL-019980/2022	1368	2	None	4403:4625	bigDeletion
USA/NM-UNM-TRL_0722_401/2022	1369	2	None	6879:6947	bigDeletion
USA/WA-S21418/2022	1369	2	None	6879:6947	bigDeletion
USA/WA-PHL-021800/2022	1370	2	None	4379:4648	bigDeletion
USA/WA-PHL-020886/2022	1370	2	None	4379:4648	bigDeletion
USA/WA-CDC-LC0659215/2022	1371	2	None	6386:7099	bigDeletion
USA/WA-CDC-LC0660166/2022	1372	2	None	7050:7120	bigDeletion
USA/WA-CDC-UW22061545373/2022	1373	2	None	6428:6485	bigDeletion
USA/WA-PHL-022653/2022	1374	2	None	4380:4648	bigDeletion
USA/WA-UW-22060873495/2022	1375	2	None	4396:4624	bigDeletion
USA/WA-PHL-023515/2022	1376	2	None	4384:4648	bigDeletion
USA/WA-PHL-020566/2022	1377	2	None	4363:4648	bigDeletion
USA/LA-D-6709435546/2022	1378	2	None	9476:9562	bigDeletion
USA/WA-S20134/2022	1379	2	None	4399:4625	bigDeletion
USA/WA-PHL-018771/2022	1380	2	None	4387:4648	bigDeletion
USA/WA-UW-22061623395/2022	1381	2	None	4402:4625	bigDeletion
USA/WA-PHL-019025/2022	1382	2	None	4358:4648	bigDeletion
USA/WA-CDC-QDX36219540/2022	1383	2	None	6553:6634	bigDeletion
USA/OR-CDC-LC0724467/2022	1384	2	None	7078:7120	bigDeletion
USA/WA-S20122/2022	1385	2	None	4401:4625	bigDeletion
USA/WA-S20395/2022	1386	2	None	292:327	bigDeletion
USA/WA-S21739/2022	1387	2	None	290:325	bigDeletion
USA/WA-PHL-020175/2022	1387	2	None	290:325	bigDeletion
USA/WA-PHL-021119/2022	1388	2	None	4387:4648	bigDeletion
USA/WA-PHL-021122/2022	1388	2	None	4387:4648	bigDeletion
USA/WA-PHL-021121/2022	1388	2	None	4387:4648	bigDeletion
USA/MI-UM-10046043391/2022	1389	2	None	6553:6776	bigDeletion
USA/WA-UW-22052324074/2022	1390	2	None	6267:6326	bigDeletion
USA/WA-PHL-022622/2022	1391	2	None	4353:4654	bigDeletion
USA/WA-PHL-022761/2022	1392	2	None	4358:4648	bigDeletion
USA/WA-PHL-023880/2022	1393	2	None	4386:4648	bigDeletion
USA/WA-PHL-020752/2022	1394	2	None	4387:4648	bigDeletion
USA/WA-CDC-LC0695796/2022	1395	2	None	6805:7002	bigDeletion
USA/WA-PHL-019277/2022	1396	2	None	4386:4648	bigDeletion
USA/WA-PHL-022213/2022	1396	2	None	4386:4648	bigDeletion
Honduras/JTFB-P-827/2022	1397	2	None	10190:10362	bigDeletion
Honduras/JTFB-P-861/2022	1397	2	None	10190:10362	bigDeletion
USA/WA-CDC-UW22051969474/2022	1398	2	None	6267:6325	bigDeletion
USA/WA-PHL-021152/2022	1399	3	None	4386:4648	bigDeletion
USA/WA-PHL-021442/2022	1399	3	None	4386:4648	bigDeletion
USA/WA-PHL-020706/2022	1400	2	None	267:344	bigDeletion
USA/WA-PHL-022900/2022	1401	2	None	4363:4648	bigDeletion
USA/WA-CDC-UW22062243414/2022	1402	2	None	4401:4625	bigDeletion
USA/WA-UW-22041960488/2022	1403	2	None	4488:4625	bigDeletion
USA/WA-UW-22050974974/2022	1403	2	None	4488:4625	bigDeletion
USA/WA-PHL-023704/2022	1404	2	None	239:344	bigDeletion
USA/DE-DHSS-B1207117/2022	1405	2	None	4387:4436	bigDeletion
USA/VA-CAV_VAS3N_00013102_01/2022	1406	2	None	1337:1562	bigDeletion
Belgium/SJ3220601364/2022	1407	2	None	10171:10364	bigDeletion
USA/WA-PHL-023758/2022	1408	2	None	248:344	bigDeletion
USA/WA-PHL-023280/2022	1409	2	None	4387:4648	bigDeletion
USA/WA-PHL-022908/2022	1409	2	None	4387:4648	bigDeletion
USA/WA-PHL-020609/2022	1409	2	None	4387:4648	bigDeletion
USA/WA-PHL-022615/2022	1409	2	None	4387:4648	bigDeletion
USA/WA-PHL-021816/2022	1409	2	None	4387:4648	bigDeletion
USA/WA-PHL-023898/2022	1409	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22050630844/2022	1410	2	None	4403:4624	bigDeletion
Norway/490/2023	1411	2	None	6267:6296	bigDeletion
USA/WA-ASC-210960736/2022	1411	2	None	6267:6296	bigDeletion
Latvia/263771/2022	1412	2	None	4387:4525	bigDeletion
Portugal/PT43776/2022	1413	2	None	3882:4003	bigDeletion
Poland/3989WSN_wsseol/2022	1414	2	None	3470:3778	bigDeletion
USA/WA-CDC-UW23020848887/2023	1415	2	None	4387:4538	bigDeletion
Bhutan/RCDC-0020/2022	1416	2	None	4387:4648	bigDeletion
Russia/SMO-CRIE-7774594999/2022	1417	2	None	770:1128	bigDeletion
USA/WA-CDC-UW22100954577/2022	1418	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22100972574/2022	1418	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22120164472/2022	1419	2	None	3769:4018	bigDeletion
Bahrain/CDL-5902797640/2023	1420	2	None	4483:4517	bigDeletion
Finland/THL-01474/2023	1421	2	None	4401:4450	bigDeletion
USA/WA-GBW-H20-281-6142/2023	1422	3	None	6879:7064	bigDeletion
USA/WA-S22665/2023	1422	3	None	6879:7064	bigDeletion
USA/WA-S22664/2023	1422	3	None	6879:7064	bigDeletion
USA/MO-CDC-LC1033687/2023	1423	2	None	6386:6435	bigDeletion
USA/WA-CDC-UW23030120708/2023	1424	2	None	12895:13148	bigDeletion
USA/DC-DFS-PHL-09607/2023	1425	2	None	4341:4654	bigDeletion
Portugal/PT46944/2023	1426	2	None	3914:4019	bigDeletion
HongKong/VB23020344/2023	1427	2	None	5932:6116	bigDeletion
USA/WA-CDC-UW22081664459/2022	1428	2	None	4387:4423	bigDeletion
Kuwait/Jaber2220443180/2022	1429	2	None	4402:4658	bigDeletion
Greece/47630/2022	1430	2	None	4387:4525	bigDeletion
Norway/34108/2022	1431	2	None	4387:4433	bigDeletion
USA/WA-CDC-UW22121798341/2022	1432	2	None	8691:8944	bigDeletion
USA/WA-CDC-UW03966/2022	1433	2	None	4387:4648	bigDeletion
USA/WA-UW-22122878679/2022	1434	2	None	9378:9452	bigDeletion
Bhutan/RCDC-0015/2022	1435	2	None	4387:4648	bigDeletion
India/DL-ILBSWGS6681/2022	1436	2	None	4490:4612	bigDeletion
Zimbabwe/77822/2022	1437	2	None	10141:10370	bigDeletion
Montenegro/CO-01061_MNE000_1029742302/2023	1438	2	None	4387:4525	bigDeletion
SaudiArabia/KAUST577/2022	1438	2	None	4387:4525	bigDeletion
Greece/1777/2023	1439	2	None	4387:4525	bigDeletion
USA/WA-CDC-UW22112198389/2022	1440	2	None	4387:4648	bigDeletion
Thailand/NIC_UDN_26866/2022	1441	2	None	4401:4463	bigDeletion
USA/WA-CDC-UW23022198835/2023	1442	2	None	4387:4567	bigDeletion
Vietnam/BMH-519007/2023	1443	2	None	279:432	bigDeletion
USA/WA-S22678/2023	1444	2	None	6493:6540	bigDeletion
Romania/DJ-542532/2022	1445	3	None	4519:4549	bigDeletion
Romania/DJ-543022/2022	1445	3	None	4519:4549	bigDeletion
Latvia/2212025403/2022	1446	2	None	4403:4475	bigDeletion
Georgia/Tb-sNCDC6828/2022	1447	2	None	138:344	bigDeletion
USA/WA-PHL-031534/2022	1448	2	None	6247:6288	bigDeletion
USA/WA-CDC-UW22112132091/2022	1449	2	None	4387:4648	bigDeletion
USA/WA-UW-22111142026/2022	1450	2	None	4387:4648	bigDeletion
USA/WA-GBW-H20-273-6044/2022	1451	2	None	7044:7084	bigDeletion
SouthKorea/KDCA200642/2023	1451	2	None	7044:7084	bigDeletion
USA/WA-CDC-UW23031821197/2023	1452	3	None	4387:4648	bigDeletion
USA/WA-CDC-UW23031746559/2023	1452	3	None	4387:4648	bigDeletion
Thailand/NIC_TRG_26521/2022	1453	2	None	4401:4586	bigDeletion
USA/IN-CDC-LC0982452/2022	1454	2	None	7078:7120	bigDeletion
Vietnam/BMH-519011/2023	1455	2	None	1402:1717	bigDeletion
USA/WA-UW-22111173802/2022	1456	2	None	4387:4648	bigDeletion
USA/WA-PHL-027800/2022	1457	2	None	4353:4654	bigDeletion
USA/WA-UW-22111904983/2022	1458	2	None	4387:4648	bigDeletion
Philippines/PGCV_0039_4083/2022	1459	3	None	4428:4533	bigDeletion
Philippines/PGCV_0042_4489/2022	1459	3	None	4428:4533	bigDeletion
USA/WA-CDC-UW23011776673/2023	1460	2	None	6247:6507	bigDeletion
Peru/MOQ-INS-41839/2023	1461	2	None	4402:4483	bigDeletion
Bonaire/BQ-RIVM-118824/2022	1462	2	None	8691:8944	bigDeletion
USA/WA-PHL-031416/2022	1463	2	None	4387:4648	bigDeletion
Bhutan/RCDC-0012/2022	1464	2	None	4387:4648	bigDeletion
USA/WA-GBW-H20-292-5035/2023	1465	2	None	6858:7050	bigDeletion
USA/WA-PHL-032291/2023	1466	5	None	4529:4560	bigDeletion
Croatia/HZJZ_3183/2023	1466	5	None	4529:4560	bigDeletion
SaudiArabia/KAUST584/2023	1466	5	None	4529:4560	bigDeletion
SaudiArabia/KAUST613/2023	1466	5	None	4529:4560	bigDeletion
SaudiArabia/KAUST617/2022	1466	5	None	4529:4560	bigDeletion
DominicanRepublic/2109395-LNSPDD/2022	1466	5	None	4529:4560	bigDeletion
DominicanRepublic/BWHDR003055-LNSPDD/2022	1466	5	None	4529:4560	bigDeletion
Oman/723454/2023	1467	2	None	9476:9562	bigDeletion
DominicanRepublic/2117680-LNSPDD/2022	1468	2	None	4416:4654	bigDeletion
Brazil/BA-LACEN-BA3647-292907608/2023	1469	2	None	4519:4636	bigDeletion
Mali/CICM-28828/2023	1470	2	None	4387:4648	bigDeletion
India/MH-ICMR-NIV-G-13376/2023	1471	2	None	6267:6410	bigDeletion
USA/WA-GBW-H10-010-9062/2023	1472	2	None	6858:7084	bigDeletion
USA/WA-GBW-H10-011-5635/2023	1473	2	None	6858:7084	bigDeletion
USA/WA-CDC-UW23022825106/2023	1474	2	None	6247:6323	bigDeletion
USA/WA-PHL-032961/2023	1475	2	None	4387:4589	bigDeletion
Pakistan/IDRL-AKU-KHI-1228-S3/2023	1476	2	None	6247:6507	bigDeletion
Ukraine/76522/2023	1477	2	None	9476:9560	bigDeletion
Mauritius/5599/2023	1478	2	None	1072:1128	bigDeletion
Egypt/CPHL-EGY23205/2023	1479	2	None	4440:4625	bigDeletion
Belgium/UMONS-L838333301/2023	1480	2	None	4402:4658	bigDeletion
Indonesia/JI-ITD-60811NT/2023	1481	2	None	4387:4596	bigDeletion
CzechRepublic/NRL_23-s1000/2023	1482	2	None	4391:4427	bigDeletion
Bulgaria/23BG-EU_023044_Pl213/2023	1482	2	None	4391:4427	bigDeletion
USA/WA-CDC-UW-98511/2023	1483	2	None	6247:6507	bigDeletion
USA/TX-HMH-MCoV-127553/2023	1484	2	None	12895:13081	bigDeletion
Guadeloupe/IPP10472/2023	1484	2	None	12895:13081	bigDeletion
env/Austria/CeMM35148/2023	1485	2	None	3470:3778	bigDeletion
USA/WA-CDC-UW-58402/2023	1486	2	None	6335:6383	bigDeletion
USA/WA-CDC-UW35857/2023	1487	2	None	9378:9452	bigDeletion
USA/KS-KHEL-13345/2023	1488	2	None	1194:1506	bigDeletion
USA/NC-WakeMed-CORVASEQ-WM06114/2022	1489	2	None	4358:4654	bigDeletion
Belgium/UCL_23H-088G0006/2023	1490	2	None	1012:1128	bigDeletion
USA/WA-PHL-032197/2023	1491	2	None	239:344	bigDeletion
USA/NC-WakeMed-CORVASEQ-WM07686/2023	1492	2	None	4386:4651	bigDeletion
USA/VT-001668/2023	1493	2	None	2228:2376	bigDeletion
USA/WA-PHL-032959/2023	1494	2	None	4386:4648	bigDeletion
USA/WA-CDC-UW23032349807/2023	1495	2	None	4482:4730	bigDeletion
Kosovo/75_S75/2023	1496	2	None	10171:10362	bigDeletion
USA/WA-CDC-UW23022882423/2023	1497	2	None	6247:6507	bigDeletion
Poland/n274/2023	1498	2	None	10602:10656	bigDeletion
SouthAfrica/NICD-N54537/2023	1499	2	None	6246:6289	bigDeletion
USA/WA-CDC-UW23032562879/2023	1500	2	None	7513:7776	bigDeletion
DominicanRepublic/2127680-LNSPDD/2023	1501	2	None	4514:4646	bigDeletion
USA/MN-MDH-33370/2022	1502	2	None	4387:4648	bigDeletion
USA/OR-OSPHL08224/2023	1503	2	None	9476:9562	bigDeletion
CzechRepublic/KNL-020170180/2023	1504	2	None	9476:9562	bigDeletion
USA/WA-CDC-UW23020338435/2023	1505	2	None	6247:6507	bigDeletion
USA/WA-ASC-210883474/2023	1506	2	None	4387:4630	bigDeletion
USA/WA-CDC-UW-34646/2023	1507	2	None	6247:6374	bigDeletion
USA/WA-PHL-032061/2023	1508	2	None	4363:4648	bigDeletion
USA/WA-PHL-033074/2023	1509	2	None	4384:4648	bigDeletion
USA/WA-CDC-UW23030884933/2023	1510	2	None	11092:11330	bigDeletion
USA/WA-GBW-H10-010-9116/2023	1511	2	None	6858:7040	bigDeletion
USA/WA-GBW-H10-011-6533/2023	1512	2	None	6781:7084	bigDeletion
USA/KY-ASC-210883534/2023	1513	2	None	4387:4630	bigDeletion
USA/WA-CDC-UW23031342382/2023	1514	2	None	6247:6507	bigDeletion
Venezuela/Dtto8964/2023	1515	2	None	10165:10368	bigDeletion
Chile/MA-26164/2023	1516	2	None	4609:4651	bigDeletion
Argentina/6278-141/2023	1516	2	None	4609:4651	bigDeletion
USA/MD-IGS-142304700591A/2023	1517	2	None	3500:3609	bigDeletion
USA/AK-PHL24345/2023	1517	2	None	3500:3609	bigDeletion
USA/DE-DHSS-B1268185/2023	1518	2	None	4387:4514	bigDeletion
TrinidadandTobago/418923/2023	1519	2	None	6859:7084	bigDeletion
USA/WA-GBW-H10-011-3389/2023	1519	2	None	6859:7084	bigDeletion
Guinea/CERFIG-38280/2023	1520	2	None	4460:4638	bigDeletion
USA/WA-CDC-UW23022484834/2023	1521	2	None	6247:6280	bigDeletion
Colombia/DC-INS-VG-28834/2023	1522	2	None	4387:4648	bigDeletion
USA/WA-PHL-033007/2023	1523	2	None	4387:4612	bigDeletion
USA/WA-PHL-032597/2023	1524	2	None	4365:4648	bigDeletion
USA/WA-CDC-UW23022494032/2023	1525	2	None	6247:6507	bigDeletion
Montenegro/CO-01061_MNE000_1256882302/2023	1526	2	None	4387:4525	bigDeletion
USA/WA-CDC-LC1033536/2023	1527	2	None	6386:6551	bigDeletion
Jamaica/JAM-UWIMicro-1953/2023	1528	2	None	4088:4339	bigDeletion
USA/WA-CDC-UW23022434286/2023	1529	2	None	6247:6507	bigDeletion
USA/WA-GBW-H20-282-5921/2023	1530	2	None	6858:7084	bigDeletion
USA/WA-CDC-UW23033124358/2023	1531	2	None	7515:7797	bigDeletion
USA/WA-CDC-UW23032740969/2023	1532	2	None	7518:7610	bigDeletion
USA/WA-CDC-UW23033133947/2023	1533	2	None	7518:7797	bigDeletion
Bulgaria/23BG-EU_023085_Pl213/2023	1534	2	None	4387:4525	bigDeletion
USA/WA-UW-22122845734/2022	1535	2	None	9378:9452	bigDeletion
USA/WA-CDC-UW-34601/2023	1536	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW23031372058/2023	1537	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW-64060/2023	1538	2	None	6335:6431	bigDeletion
USA/VT-BSR-0000032/2023	1539	2	None	6859:7084	bigDeletion
Netherlands/ZH-RIVM-125330/2023	1540	2	None	6553:6776	bigDeletion
USA/WA-CDC-UW23031174045/2023	1541	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW23020568008/2023	1542	2	None	6247:6507	bigDeletion
USA/WA-CDC-UW23022450647/2023	1543	2	None	6247:6507	bigDeletion
Tianjin/TJCDC-0866/2022	1544	2	None	10146:10379	bigDeletion
Zambia/39693/2022	1544	2	None	10146:10379	bigDeletion
Mozambique/CERI-KRISP-K037917/2022	1545	2	None	6267:6299	bigDeletion
USA/WA-CDC-LC0589583/2022	1546	2	None	6900:7002	bigDeletion
Mozambique/PIM0014513-A10/2022	1547	2	None	4402:4658	bigDeletion
Guinea/CERFIG-37296/2022	1548	2	None	4417:4642	bigDeletion
USA/WA-CDC-UW22032895288/2022	1549	2	None	4444:4549	bigDeletion
USA/WA-PHL-018534/2022	1550	2	None	4471:4589	bigDeletion
USA/WA-UW-22033148102/2022	1551	2	None	4472:4567	bigDeletion
USA/WA-UW-22040444357/2022	1551	2	None	4472:4567	bigDeletion
Kuwait/Jaber2220249763/2022	1552	2	None	4402:4658	bigDeletion
Egypt/CPHL-EGY22255/2022	1553	2	None	4419:4642	bigDeletion
India/KA-INSACOG-CBR-2302DK088/2022	1553	2	None	4419:4642	bigDeletion
India/RJ-SMS-ICMR-INSACOG-TS-12419/2022	1554	2	None	9476:9562	bigDeletion
Ukraine/70857/2022	1555	3	None	9482:9560	bigDeletion
Ukraine/70934/2022	1555	3	None	9482:9560	bigDeletion
USA/TX-HMH-MCoV-113799/2022	1556	2	None	6553:6776	bigDeletion
Uruguay/DLSP_3260/2022	1557	2	None	4418:4656	bigDeletion
USA/WA-PHL-023046/2022	1558	2	None	250:344	bigDeletion
USA/WA-PHL-027051/2022	1559	2	None	4391:4498	bigDeletion
USA/WA-PHL-026755/2022	1559	2	None	4391:4498	bigDeletion
USA/WA-CDC-UW22080160246/2022	1559	2	None	4391:4498	bigDeletion
USA/WA-PHL-022809/2022	1559	2	None	4391:4498	bigDeletion
Montenegro/CO-00892_MNE000_2063892202/2022	1559	2	None	4391:4498	bigDeletion
USA/WA-UW-22080277896/2022	1559	2	None	4391:4498	bigDeletion
USA/WA-UW-22080266226/2022	1559	2	None	4391:4498	bigDeletion
Mozambique/INS-PDD0040117/2022	1560	2	None	4402:4658	bigDeletion
USA/WA-CDC-UW22062186267/2022	1561	2	None	4403:4455	bigDeletion
USA/WA-UW-22060952996/2022	1562	2	None	4412:4448	bigDeletion
Haiti/LNSP-75280003/2022	1563	2	None	4554:4638	bigDeletion
DRC/INRB-RDC-768/2022	1563	2	None	4554:4638	bigDeletion
DominicanRepublic/2054132-LNSPDD/2022	1563	2	None	4554:4638	bigDeletion
USA/WA-S22134/2022	1564	2	None	6932:7023	bigDeletion
USA/WA-CDC-LC0793589/2022	1565	2	None	7159:7240	bigDeletion
USA/IL-S22WGS3172/2022	1566	2	None	10201:10260	bigDeletion
Namibia/NIP0013/2022	1567	2	None	1080:1128	bigDeletion
USA/WA-UW-22071878279/2022	1568	2	None	4387:4544	bigDeletion
Botswana/R160B24_BHP_1078971/2022	1569	2	None	9378:10370	bigDeletion
Mozambique/INS-PMB0614851/2022	1570	2	None	4556:4658	bigDeletion
Mozambique/INS-PCS0028241/2022	1571	2	None	4428:4658	bigDeletion
Malawi/NGRL-21076/2022	1572	2	None	2228:2508	bigDeletion
DRC/INRB-RDC-0124/2022	1573	2	None	7111:7311	bigDeletion
Eswatini/N47827/2022	1574	2	None	6266:6327	bigDeletion
USA/WA-CDC-UW22100416831/2022	1575	2	None	4575:4648	bigDeletion
Kenya/SS10289/2022	1576	2	None	9535:9805	bigDeletion
SouthAfrica/NICD-N45796/2022	1577	2	None	9492:9535	bigDeletion
Bolivia/SAN-UPCH-3617/2022	1578	2	None	4428:4646	bigDeletion
USA/WA-UW-22072830670/2022	1579	2	None	4387:4426	bigDeletion
Guatemala/4817-LNS/2022	1580	2	None	10336:10367	bigDeletion
USA/WA-UW-22072215362/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-027568/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-CDC-UW22110260962/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-026749/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-UW-22112194042/2022	1581	3	None	4556:4645	bigDeletion
Chile/AN-121312/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-CDC-UW22110181416/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-027574/2022	1581	3	None	4556:4645	bigDeletion
USA/MN-MDH-28760/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-027716/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-026108/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-027220/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-029677/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-PHL-027780/2022	1581	3	None	4556:4645	bigDeletion
USA/WA-UW-22100533823/2022	1582	2	None	4387:4648	bigDeletion
USA/WA-PHL-027312/2022	1583	2	None	4367:4648	bigDeletion
USA/WA-CDC-UW22110206497/2022	1584	2	None	4387:4579	bigDeletion
USA/WA-UW-22081367941/2022	1585	2	None	4432:4627	bigDeletion
Chile/RM-121847/2022	1585	2	None	4432:4627	bigDeletion
DominicanRepublic/2040449-LNSPDD/2022	1586	2	None	4438:4642	bigDeletion
USA/WA-PHL-027442/2022	1587	2	None	4386:4648	bigDeletion
USA/AR-UAMS-V06183/2022	1588	2	None	11327:11394	bigDeletion
Mauritius/N50815/2022	1589	2	None	276:313	bigDeletion
USA/WA-PHL-032269/2023	1590	2	None	4366:4648	bigDeletion
Finland/SYN-6794/2022	1591	2	None	4410:4579	bigDeletion
Indonesia/JI-ITD-55496NT/2022	1592	2	None	10233:10368	bigDeletion
USA/WA-S21881/2022	1593	2	None	4529:4625	bigDeletion
USA/WA-CDC-UW22100393460/2022	1594	2	None	4387:4463	bigDeletion
Bulgaria/BG-NC_0700_R37/2022	1595	2	None	4402:4658	bigDeletion
USA/WA-PHL-021621/2022	1596	2	None	4387:4588	bigDeletion
USA/WA-UW-22072745715/2022	1596	2	None	4387:4588	bigDeletion
USA/WA-UW-22070324341/2022	1596	2	None	4387:4588	bigDeletion
USA/WA-UW-22072855449/2022	1596	2	None	4387:4588	bigDeletion
TrinidadandTobago/186133/2022	1597	2	None	4387:4648	bigDeletion
USA/WA-S22228/2022	1598	2	None	2277:2345	bigDeletion
USA/WA-UW-22080227964/2022	1599	3	None	4387:4615	bigDeletion
USA/WA-UW-22072895952/2022	1599	3	None	4387:4615	bigDeletion
USA/WA-CDC-UW04104/2023	1600	2	None	9378:9452	bigDeletion
Australia/ACT7636/2022	1601	2	None	6553:6776	bigDeletion
USA/WA-UW-22101649304/2022	1602	2	None	6247:6393	bigDeletion
USA/WA-PHL-022788/2022	1603	2	None	4413:4463	bigDeletion
USA/WA-UW-22060624478/2022	1603	2	None	4413:4463	bigDeletion
USA/WA-PHL-031294/2022	1603	2	None	4413:4463	bigDeletion
USA/WA-PHL-026177/2022	1603	2	None	4413:4463	bigDeletion
USA/WA-CDC-UW22062289395/2022	1604	2	None	4402:4624	bigDeletion
USA/WA-CDC-UW22081144732/2022	1605	2	None	4387:4648	bigDeletion
USA/WA-UW-22092219410/2022	1606	2	None	4387:4648	bigDeletion
USA/WA-CDC-UW22100446345/2022	1607	2	None	4387:4565	bigDeletion
USA/WA-UW-22071181814/2022	1607	2	None	4387:4565	bigDeletion
USA/WA-UW-22110906089/2022	1608	2	None	4387:4648	bigDeletion
USA/WA-PHL-030671/2022	1609	2	None	4416:4649	bigDeletion
USA/WA-PHL-024349/2022	1610	2	None	6247:6288	bigDeletion
USA/MN-MDH-27731/2022	1611	2	None	4387:4648	bigDeletion
USA/WA-UW-22080218544/2022	1612	2	None	4387:4448	bigDeletion
USA/ND-USAFSAM-S20276/2022	1613	2	None	6228:6259	bigDeletion
USA/WA-PHL-031035/2022	1614	2	None	4067:4339	bigDeletion
USA/WA-PHL-026170/2022	1615	2	None	4394:4444	bigDeletion
USA/WA-CDC-UW22070389415/2022	1616	2	None	4403:4450	bigDeletion
USA/WA-S22266/2022	1617	2	None	256:286	bigDeletion
