strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/WA-CDC-LC0695481/2022	110	3	28040-28042:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22062284476/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22051921070/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0779573/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22062290758/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0688175/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22052149807/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S21751/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/MO-CDC-QDX37663469/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0739173/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0659160/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-017474/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/VT-Broad-CRSP_766XCR3DRCU7I3N4/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22061573690/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22061990781/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0706699/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022343/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0793715/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/RI-CDC-2-6114562/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/VT-Broad-CRSP_3S72QO6OOBOTHSAO/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0707056/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0710322/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX37843501/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/VA-CDC-LC0695137/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0740617/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX35136298/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0778532/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/NY-CDC-QDX36112235/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060820139/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-OHSU-223260210_2/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0687531/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0786448/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX36715300/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22061403536/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/AL-CDC-LC0743451/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0690856/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0724518/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/OH-CDC-LC0662060/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-USAFSAM-S17547/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060991907/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0740568/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0707116/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0675788/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0756722/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0724521/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0724215/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S21058/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22081497224/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0609624/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S20183/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ASC-210772375/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22070518965/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0720102/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0704504/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0704515/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX38877577/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0739200/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0793994/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ASC-210825926/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ASC-210826063/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S21741/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX37910054/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051758090/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051643952/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0704642/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0695816/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ASC-210772272/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22060730494/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0739221/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0683199/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22050806805/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22052431814/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22062294133/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22042471145/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051823977/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22050721571/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22051601161/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22050977677/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051040898/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22051136064/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-023704/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22062231353/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22061388722/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060136119/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-021889/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22061858167/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0660126/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX37843437/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0686417/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-USAFSAM-S17790/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0706782/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22070526905/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060648537/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S20544/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S20545/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051952596/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22051912754/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22061284680/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22061207276/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/NY-UB-KSL-06185/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WI-UW-11540/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-021742/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S21766/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0724062/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0791329/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S20230/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0707844/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WV-WVU-WV132098/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0686234/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/TN-ASC-210774406/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22070907008/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-USAFSAM-S17550/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0764315/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0740382/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0740383/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0707829/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0658674/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22061263574/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22062159559/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060648039/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22061934905/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22052407105/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0748996/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX37255506/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0748903/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0740470/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WI-MHDL-2022060602/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0640393/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0695954/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0735269/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022310/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S21787/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22060889957/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022603/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022247/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022311/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0686350/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022767/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0725656/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22080841781/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-025363/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0695925/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0779587/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0687560/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0723826/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060979732/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060849410/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0707711/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0706683/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060808381/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22060860147/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0735060/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0778452/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S20967/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-USAFSAM-S17791/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0695899/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S20632/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22060835555/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/ME-HETL-J16879/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0739204/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/ME-HETL-J15538/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0634800/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0639622/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WY-WYPHL-22050248/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ASC-210771250/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/ME-HETL-J15718/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/ME-HETL-J15001/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0811805/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/DC-CDC-LC0712422/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22062936166/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0675805/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX37843411/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0735971/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22051112112/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-021394/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/MA-Broad-CRSP_VCEDGRKYMZ257TUI/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022464/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0658709/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0686491/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
Romania/DJ_522403/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/MS-MSPHL-0922/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-ASC-210775530/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22062924008/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-025373/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0706746/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-020231/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-025697/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-023596/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/IA-SHL-2101965/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0688236/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0724295/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22080304915/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0723811/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022546/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22060854487/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0778505/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22062217719/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0639810/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/AZ-ASU68065/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060692295/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-025305/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-023912/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-022516/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22062157738/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0764539/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0735245/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0764546/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22042450228/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22051707059/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22052200226/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22052217417/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-UW-22060151778/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-S21391/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW22070530359/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-025057/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-PHL-024986/2022	111	11	27944-27946:CAA>TAA	None	earlyStop
USA/WA-USAFSAM-S17970/2022	112	5	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S21382/2022	112	5	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S21340/2022	112	5	27971-27973:CAA>TAA	None	earlyStop
USA/TX-PHH-SPID1004435133/2022	113	2	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW-68060/2023	114	2	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW-25597/2023	115	2	27944-27946:CAA>TAA	None	earlyStop
USA/WA-CDC-UW23030157171/2023	116	5	27893-27895:ATG>TGA	None	earlyStop
USA/WA-UW-22112635087/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Colombia/PUT-INS-VG-27452/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Bahrain/CDL-570116970/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22111055421/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
DRC/INRB-RDC-0083/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Algeria/747/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22102523527/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
CentralAfricanRepublic/LNBCSP040/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
MarshallIslands/MAJ-H2217070/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0965679/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
SouthKorea/KDCA227799/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-ASPHL-0344/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-ASC-210960834/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Ecuador/NIC-INSPI-434146/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Singapore/R5MR106/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021641/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22120680220/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032393375/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Kuwait/JA-USAFSAM-S21170/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877637/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Malaysia/C19UMB3792/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22110770060/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Uganda/UVRI456186/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Russia/MOW-RII-MH128277S/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NV-CDC-QDX45740462/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23010345215/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Singapore/12700/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0933645/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0933644/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Myanmar/DMR-22109/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NV-SNPHL-718339/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112809025/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22111715907/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
SaudiArabia/KAUST584/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Ukraine/76251/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112300189/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112780818/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112869271/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22120274308/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112176584/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112989163/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032607/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122462183/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122415183/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Egypt/CPHL-EGY22760/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032291/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121502710/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Bahrain/CDL-310300045/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
ElSalvador/56782-LNSP/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AL-ASC-210968080/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/LA-TUSOM-230215_S15/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ME-ASC-210971390/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22120226499/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22102493493/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22120212651/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22111620172/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-031088/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Norway/3186/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Cambodia/283386/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0947366/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22122213238/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Brunei/7122199373/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22952/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-031039/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22111599356/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Guinea/CERFIG-38270/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Guinea/CERFIG-38411/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Guinea/CERFIG-38322/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Montenegro/CO-01061_MNE000_2988752202/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/OH-ASC-210783573/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MO-CDC-QDX45593104/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
India/GJ-GBRC9843/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22534/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22092006960/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22110169256/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22102553992/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22110317697/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22110355388/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-H2319412/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032495/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22112977758/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Nicaragua/CNDR-49903/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22122836222/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23010251151/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
ElSalvador/58050-LNSP/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22553/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-CDC-QDX45639220/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0972964/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22642/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121654693/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
Nicaragua/CNDR-50687/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DC-CDC-LC1000829/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020366385/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22111904070/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
