strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
Mexico/ZAC_LANGEBIO_IMSS_0301/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Mexico/ZAC-INER-IMSS-00086/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Mexico/ZAC-INER-IMSS-00050/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Mexico/ZAC-INER-IMSS-00059/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-036572/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AZ-TG920603/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AZ-CDC-STM-000704059/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8068/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7771/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8359/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-034366/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-58813/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3-KB/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Somalia/NAMRU3-Mog-10/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_D537/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_C488/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Somalia/NAMRU3-Mog-24/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_C771/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Somalia/NAMRU3_Mog_34/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_C594/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Somalia/NAMRU3_Mog_32/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Somalia/NAMRU3_Mog_18/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_D126/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Somalia/NAMRU3_Mog_26/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_C478/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_SOTF_EA64/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3-E72/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Djibouti/NAMRU3_SOTF_EA12/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/QEUH-13A0A86/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Romania/DJ77623/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/QEUH-151AC61/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/FL-BPHL-0698/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/ALDP-15E44E0/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Croatia/1522/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/JPL1522094/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/PHEC-316FAD/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654948_2105022/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/55058/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/JPL1511869/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Brazil/DF-1024/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Brazil/DF-1025/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Kyrgyzstan/NRL-53738/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Pakistan/UHS2-Pak-111/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Pakistan/UHS2-Pak-110/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/DE-CDC-ASC210025427/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-VSP2888/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-Jefferson_20210627_12_S18/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NJ-CDC-ASC210035306/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-VSP3190/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-CDC-LC0070523/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-5761/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-CDC-LC0095279/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-CDC-QDX26764052/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-CDC-LC0084838/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-5937/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-5808/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/VA-DCLS-5931/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/RI-CDC-LC0135920/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MA-NEIDL-01025/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MN-CDC-IBX237248522475/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060297973/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8684/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-USAFSAM-S4268/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-USAFSAM-S4124/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-USAFSAM-S4211/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-USAFSAM-S4273/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MN-CDC-IBX256817951446/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21061550502/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060464388/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060316855/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MN-UMGC-1840/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MN-MDH-7421/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7774/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0059124/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SC-MUSC-0607/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654980_2105054/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654976_2105050/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654981_2105055/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654985_2105059/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SC-FG-026678/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21310045/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-BHDH-334/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21310056/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KS-KHEL-5210/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KS-KHEL-3665/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AK-PHL10059/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AK-PHL10118/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/ND-CDC-STM-000042024/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NJ-CDC-LC0042482/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WV-CDC-LC0067834/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KY-GD-SID-21051531133/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041586840/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-PRL-0510_00C21/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34614/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654958_2105032/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CT-CDC-QDX24941116/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/92129/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34701/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-PRL-2021_02_22_00J20/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-2021055101/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34694/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654959_2105033/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-PRL-2021_0822_02B22/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MD-MDH-3826/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-ZUS6ZTHBSNFYQHW7/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-KYUALJFX3ENOVLUF/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-R2MBNGFTTHXRWVFD/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-UGPHTG2VJY4RHMUS/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-KLGRRZTEBLHXW3HE/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
England/PHEC-Z304Z94A/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34700/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/JPL1532101/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NV-NSPHL-380806/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/JPL1505619/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CT-JAX-JAX001351/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-NCOV21-23731/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MO-CDC-QDX24758497/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SC-DHEC-1408/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-CDC-2-4242672/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-USAFSAM-S1735/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-USAFSAM-S1473/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-CDC-QDX23678045/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MN-Mayo-1312/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-NCOV21-19720/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-NPHL-21319/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-CDC-ASC210024780/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21410233/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-CDC-QDX23678044/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MO-CDC-QDX24603739/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/UT-UPHL-210624614098/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MN-CDC-LC0092147/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-NCOV21-17395/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8243/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8213/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-NCOV21-24034/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MA-CDCBI-CRSP_N6PJMDOHVV7RLGDP/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NE-CDC-2-4634800/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/3002654965_2105039/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IA-SHL-1587781/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34641/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/JPL1505733/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34590/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-PRL-2021_0911_02C20/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IL-CDC-LC0126679/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IL-S21WGS2667/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042276447/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0045002/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-035863/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042259693/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042199161/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Jamaica/34702/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CT-CDC-QDX24941272/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/PA-CDC-LC0095843/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-STM-000705450/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NJ-PHEL-V21002606/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-QDX-26763823/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-2021058747/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-CDC-LC0034419/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KY-CDC-LC0051534/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-GD-SID-21042363772/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NY-CDC-QDX24236191/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051744074/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9179/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060331800/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8446/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9309/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-YLX4CYOCVM6VFQFS/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VI3JPFZCQCTQ7NWZ/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-WZFEHUE4TMRUYBSM/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-VTLQLFHVG7NQMAWW/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-MEXDEPNJ55LPIUWA/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21052821016/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051921332/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052620461/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Iraq/Samawa-24/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/UEES-12104/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
HongKong/CM20000424/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Norway/0855/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/UEES-12108/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/UEES-12179/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/CISeAL22/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Germany/BY-ChVir21648/2020	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU_18.12.F5/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050409599/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-1315/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Japan/PG-103994/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-3276/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Romania/TM10012/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Romania/Arges_457075/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Romania/Arges_463931/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-52778/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-1093/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-2163/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-317786/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-1030-UTPL004/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/LA-CDC-LC0079357/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Chile/RM-38314/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/UEES-11648/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/UEES-HLV-46/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-341619/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-350796/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-352389/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-54540/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-1813-2067/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-332086/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-328984/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-1932/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-328817/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-0421-2856/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-1811-5354/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-336489/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/USFQ-1310/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-54828/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-50340/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Belgium/ULG-18413/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ecuador/NIC-INSPI-50093/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
France/BRE-IPP13470/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guinea/Conakry_21193/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Guinea/Conakry_21225/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Iraq/Erbil5/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Liechtenstein/FL-Risch-2152300452/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Turkey/Erbil6/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Ethiopia/11614/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Sweden/SUS0003074/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Iraq/GD-ZIH-01/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Sweden/RVFOI21-01517/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Sweden/RVFOI21-01456/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042465785/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MI-CDC-QDX25848382/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WI-UW-4195/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NC-CDC-MMB09371535/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MI-UM-10041068052/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WV-WVU-WV064869/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NC-ECU-CORVASEQ-108339079/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IN-GD-SID-C21183631/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052072580/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/FL-BPHL-1324/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MA-CDC-ASC210108383/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-68507/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/FL-BPHL-7063/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/IN-GD-071321-C21198961/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
deer/USA/NY-WTD_154944/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S10020/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/AR-UMGC-5954/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KY-GD-071321-21060709827/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/OH-CDC-QDX23997503/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/SC-DHEC-2093/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/RI-CDC-ASC210070454/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/FL-CDC-STM-000069967/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0072900/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0072899/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21061457901/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-3-A11/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_17-F1/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-4-C1/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-5-1-C10/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU_18.17.A9/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU_18.17.F5/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-5-1-F7/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-7-F11/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_17-G1/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_17-G4/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU_18.12.E6/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-F10/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU_18.17.C4/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-5-2-D6/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-F7/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-5-1-E11/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU_18.15.H10/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA.QU.20.8.E4/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_17-H8/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Indonesia/SS-NIHRD-WGS00427/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
Qatar/QA-QU_18-4-D11/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100406691/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
PuertoRico/PR-Yale-5735/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2101394877/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/NM-CDC-QDX24236273/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21310060/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-MTPHL-21310058/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-BHDH-341/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8697/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042669626/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042811636/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CA-CDPH-3000052611/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDC-ASC210042261/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100864892/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100689826/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/MT-BHDH-337/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8713/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/KS-CDC-LC0072225/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8014/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8360/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8308/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8361/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8698/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051271521/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050678123/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RNZJ4AL35OJ456EN/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000841/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-IVY-ZZX9LFLY/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060103418/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050534548/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051288828/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052400335/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051808843/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060109855/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051276146/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051538480/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052492084/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052466167/2021	1	29	27971-27973:CAA>TAA	None	earlyStop
