strain	cluster	depth	ORF1b_misStops	ORF1b_deletions	ORF1b_koType
Jordan/Biolab0181/2021	252	2	None	13968:14001	bigDeletion
Jordan/Biolab0227/2021	252	2	None	13968:14001	bigDeletion
Kuwait/KU-5858/2021	253	2	None	19275:19570	bigDeletion
USA/DC-DFS-PHL-0754/2021	254	2	None	19275:19570	bigDeletion
Greece/105907/2021	255	2	None	19296:19570	bigDeletion
Iran/GRC-13501-TEHRAN-LAB/2021	256	3	None	14544:14579	bigDeletion
Iran/GRC-13482-TEHRAN-LAB/2021	256	3	None	14544:14579	bigDeletion
Iran/GRC-T-T-11-139/2021	256	3	None	14544:14579	bigDeletion
Iran/GRC-T-T-11-136/2021	256	3	None	14544:14579	bigDeletion
Slovakia/UVZ_PL14_D3_9005/2021	257	2	None	19312:19352	bigDeletion
Malta/MDxMDH485/2021	258	2	None	14552:14646	bigDeletion
Belgium/UZA-UA-CV2149224148/2021	259	2	None	13478:13516	bigDeletion
Tunisia/49910/2021	260	2	None	14764:14842	bigDeletion
Tunisia/B-5495/2021	261	2	None	19465:19551	bigDeletion
Tunisia/C-4063/2021	261	2	None	19465:19551	bigDeletion
USA/VA-DCLS-5258/2021	262	2	None	19388:19437	bigDeletion
Kosovo/CO-00367-XXK000_9466/2021	263	2	None	13584:13642	bigDeletion
NewZealand/21MV0243/2021	264	2	None	19275:19570	bigDeletion
USA/AZ-TG832749/2021	265	2	None	19311:19422	bigDeletion
USA/DC-DFS-PHL-0896/2021	265	2	None	19311:19422	bigDeletion
USA/OR-OHSU-212110347/2021	265	2	None	19311:19422	bigDeletion
USA/SD-CDC-2-4718207/2021	266	2	None	20460:20575	bigDeletion
USA/MO-CDC-ASC210018776/2021	267	2	None	19292:19551	bigDeletion
USA/AK-PHL8038/2021	268	2	None	19939:20004	bigDeletion
USA/WA-CDC-FG-037748/2021	269	2	None	21439:21486	bigDeletion
USA/WA-S9416/2021	269	2	None	21439:21486	bigDeletion
USA/WA-CDC-FG-037740/2021	269	2	None	21439:21486	bigDeletion
USA/ND-NDDH-02417/2021	270	2	None	19275:19570	bigDeletion
USA/ND-NDDH-02170/2021	270	2	None	19275:19570	bigDeletion
USA/WY-WYPHL-21041386/2021	271	2	None	19285:19454	bigDeletion
USA/WA-S9764/2021	272	2	None	19293:19551	bigDeletion
USA/WA-S9427/2021	273	2	None	19297:19330	bigDeletion
USA/WA-S9258/2021	274	2	None	19374:19460	bigDeletion
USA/WA-S9635/2021	274	2	None	19374:19460	bigDeletion
USA/WA-S9256/2021	274	2	None	19374:19460	bigDeletion
USA/WA-S9825/2021	274	2	None	19374:19460	bigDeletion
NewZealand/21MV0017/2021	275	4	None	19315:19568	bigDeletion
USA/MS-UMMC-M572B4-504907/2021	275	4	None	19315:19568	bigDeletion
Indonesia/JK-GSILab-491766/2021	275	4	None	19315:19568	bigDeletion
Indonesia/JB-GSILab-532085/2021	275	4	None	19315:19568	bigDeletion
Indonesia/JB-GSILab-532075/2021	275	4	None	19315:19568	bigDeletion
RepublicoftheCongo/RC-051/2021	276	2	None	19285:19570	bigDeletion
USA/TN-GD-051121-SXB506FLG/2021	277	2	None	19314:19423	bigDeletion
Ethiopia/CERI-KRISP-K024726/2021	278	2	None	21427:21682	bigDeletion
Ethiopia/CERI-KRISP-K024800/2021	279	2	None	21450:21550	bigDeletion
USA/NC-CDC-LC0018183/2021	280	2	None	14619:15634	bigDeletion
USA/WA-UW-67222/2021	281	2	None	19292:19551	bigDeletion
USA/WA-S4755/2021	281	2	None	19292:19551	bigDeletion
Guinea/Conakry_IPG18138/2021	282	3	None	19292:19548	bigDeletion
Guinea/Conakry_IPG18068/2021	282	3	None	19292:19548	bigDeletion
Guinea/Conakry_IPG18005/2021	282	3	None	19292:19548	bigDeletion
RepublicoftheCongo/RC-016/2021	283	2	None	19336:19377	bigDeletion
RepublicoftheCongo/RC-005/2021	284	2	None	19290:19422	bigDeletion
deer/USA/NY-WTD_119997/2021	285	3	None	13401:13485	bigDeletion
deer/USA/NY-WTD_165920/2021	285	3	None	13401:13485	bigDeletion
deer/USA/NY-WTD_164458/2021	286	2	None	13385:13485	bigDeletion
USA/WA-UW-67853/2021	287	3	None	19292:19551	bigDeletion
USA/WA-S6018/2021	287	3	None	19292:19551	bigDeletion
USA/WA-UW-2021041280751/2021	288	2	None	20044:20111	bigDeletion
USA/NY-PRL-0510_01H07/2021	289	2	None	19672:19794	bigDeletion
USA/MN-CDC-IBX650648240831/2021	290	2	None	13451:13606	bigDeletion
Cyprus/BMV1427/2021	291	2	None	13584:13642	bigDeletion
SriLanka/CMC100404/2021	292	2	None	13511:13545	bigDeletion
USA/WA-UW-21042833125/2021	293	2	None	19290:19551	bigDeletion
USA/WA-UW-2021041384330/2021	294	2	None	19290:19553	bigDeletion
USA/WA-UW-21042708584/2021	295	2	None	19405:19456	bigDeletion
USA/WA-UW-2021040532645/2021	296	2	None	19292:19551	bigDeletion
USA/WA-UW-21041717812/2021	296	2	None	19292:19551	bigDeletion
USA/GA-CDC-STM-000058407/2021	297	2	None	19301:19545	bigDeletion
USA/KS-KHEL-3200/2021	298	2	None	21146:21386	bigDeletion
USA/UT-UPHL-210914939255/2021	299	2	None	13373:13620	bigDeletion
USA/WA-CDC-UW21072026636/2021	300	2	None	19292:19513	bigDeletion
deer/USA/NY-WTD_155877/2021	301	2	None	13401:13485	bigDeletion
deer/USA/NY-WTD_119480/2021	302	3	None	13401:13485	bigDeletion
deer/USA/NY-WTD_119459/2021	302	3	None	13401:13485	bigDeletion
USA/OR-OHSU-212080151/2021	303	2	None	19291:19551	bigDeletion
USA/AZ-ASU6250/2021	304	2	None	19453:19553	bigDeletion
USA/WA-PHL-000940/2021	305	2	None	13378:13549	bigDeletion
USA/WA-S7434/2021	306	2	None	19290:19551	bigDeletion
USA/WA-CDC-UW21061451910/2021	307	2	None	19297:19410	bigDeletion
USA/WA-S6758/2021	308	2	None	19292:19551	bigDeletion
USA/NJ-CDC-ASC210110329/2021	309	2	None	19934:20113	bigDeletion
USA/IN-PU-LH000145185/2021	310	2	None	19275:19570	bigDeletion
Angola/CERI-KRISP-K021741/2021	311	2	None	21448:21591	bigDeletion
Kazakhstan/NU-85_18/2022	312	3	None	20676:20937	bigDeletion
Kazakhstan/NLA_barcode85-18-MN908947_3/2021	312	3	None	20676:20937	bigDeletion
USA/MD-CDC-ASC210065713/2021	313	2	None	19292:19551	bigDeletion
USA/WA-S7333/2021	314	2	None	19292:19551	bigDeletion
Philippines/PH-RITM-633/2021	315	2	None	14602:14674	bigDeletion
Singapore/1503/2021	316	2	None	19443:19585	bigDeletion
USA/WA-S8669/2021	317	2	None	19376:19551	bigDeletion
Russia/SPE-RII-44414S/2021	318	2	None	17082:17196	bigDeletion
Vietnam/HCM-V9/2021	319	2	None	13510:13561	bigDeletion
NewZealand/21MV0575/2021	320	2	None	19275:19570	bigDeletion
Thailand/ChonBuri-CONI-0635/2021	321	2	None	16200:16340	bigDeletion
Thailand/DMSc-01755/2021	322	2	None	19320:19352	bigDeletion
Thailand/DMSc-01737/2021	323	2	None	13391:13563	bigDeletion
CzechRepublic/NRL_7675/2021	324	2	None	17439:17498	bigDeletion
Sweden/101530437/2021	325	2	None	14740:14840	bigDeletion
Slovakia/8239/2021	326	2	None	21179:21253	bigDeletion
Latvia/2504/2021	327	2	None	14778:14840	bigDeletion
Georgia/Tb-sNGS714/2021	328	2	None	19297:19548	bigDeletion
Sweden/21-228565/2021	329	2	None	14778:14840	bigDeletion
Russia/SPE-RII-MH18016S/2021	330	2	None	20163:20207	bigDeletion
Russia/SPE-RII-MH19419S/2021	331	2	None	19911:20208	bigDeletion
Austria/MUIV-0194/2021	332	2	None	14472:14514	bigDeletion
Austria/AGES_608017/2021	333	2	None	21285:21331	bigDeletion
CzechRepublic/KNL-010180158/2022	334	2	None	16837:16879	bigDeletion
CentralAfricanRepublic/24439/2021	335	2	None	19293:19551	bigDeletion
Slovakia/UKBA-815/2021	336	2	None	21219:21551	bigDeletion
Croatia/HRV000_205/2021	337	2	None	20661:20699	bigDeletion
Denmark/DCGC-172568/2021	338	2	None	13536:13625	bigDeletion
Italy/ABR-IZSGC-142566/2021	339	2	None	19612:19848	bigDeletion
CzechRepublic/UMTM233195/2021	340	2	None	16434:16510	bigDeletion
Slovenia/303881/2021	341	2	None	19297:19422	bigDeletion
CzechRepublic/CSQ0065/2021	342	2	None	20545:20629	bigDeletion
Germany/NI-RKI-I-384209/2021	343	3	None	18937:19116	bigDeletion
Germany/NI-RKI-I-398528/2021	343	3	None	18937:19116	bigDeletion
Colombia/CUN-S28/2021	344	3	None	19275:19570	bigDeletion
Colombia/CUN-S17/2021	344	3	None	19275:19570	bigDeletion
Colombia/CUN-S25/2021	344	3	None	19275:19570	bigDeletion
Sweden/SUS0002677/2021	345	2	None	19275:19577	bigDeletion
Montenegro/CO-00357_MNE000_2290002102/2021	346	2	None	14312:14365	bigDeletion
Croatia/6054/2021	346	2	None	14312:14365	bigDeletion
Luxembourg/LNS3549676/2021	347	2	None	21193:21464	bigDeletion
Mongolia/10011592/2021	348	2	None	14307:14363	bigDeletion
Algeria/17416/2021	349	2	None	19275:19570	bigDeletion
Algeria/61403/2021	350	3	None	19275:19570	bigDeletion
Algeria/60136/2021	350	3	None	19275:19570	bigDeletion
Angola/KRISP-K010853/2021	351	2	None	21440:21591	bigDeletion
France/HDF-IPP05329/2020	352	2	None	13572:13606	bigDeletion
France/ARA-HCL121013247501/2021	353	2	None	19275:19577	bigDeletion
France/IDF-HMN-21042150672/2021	354	2	None	19296:19428	bigDeletion
Spain/AN-CBA-12226/2021	355	2	None	13363:13490	bigDeletion
Austria/AGES_608159/2021	356	2	None	21285:21331	bigDeletion
Jordan/Biolab0265/2021	357	2	None	14731:14775	bigDeletion
Kuwait/KU-5667/2021	358	2	None	19275:19570	bigDeletion
Malta/MDxMDH483/2021	359	2	None	14486:14646	bigDeletion
Malta/MDxMDH477/2021	359	2	None	14486:14646	bigDeletion
Jordan/Biolab0231/2021	360	2	None	15005:15049	bigDeletion
USA/MN-UMGC-16787/2021	361	2	None	19911:20004	bigDeletion
Australia/NSW1526/2021	362	2	None	19934:20178	bigDeletion
Germany/RP-RKI-I-247070/2021	363	2	None	13386:13606	bigDeletion
USA/RI-Broad_RIDOH-00193/2021	364	2	None	19275:19570	bigDeletion
USA/NJ-PHEL-21-5306/2021	365	3	None	19326:19551	bigDeletion
USA/NJ-CDC-ASC210108689/2021	365	3	None	19326:19551	bigDeletion
Lebanon/QIB-165/2021	366	2	None	20231:20486	bigDeletion
USA/WA-UW-68078/2021	367	2	None	19292:19551	bigDeletion
Morocco/FMP-166/2021	368	2	None	16067:16122	bigDeletion
Tunisia/C-3243/2021	369	2	None	19297:19454	bigDeletion
USA/WA-S5493/2021	370	2	None	19292:19553	bigDeletion
USA/WA-UW-69277/2021	371	2	None	19290:19557	bigDeletion
USA/WA-S6084/2021	371	2	None	19290:19557	bigDeletion
USA/WA-UW-2021041344504/2021	372	2	None	17857:17973	bigDeletion
USA/ND-NDDH-0622/2021	373	2	None	19275:19570	bigDeletion
USA/SD-SDPHL-0350/2021	374	2	None	19290:19557	bigDeletion
USA/ND-NDDH-01886/2021	375	2	None	19275:19570	bigDeletion
USA/ND-NDDH-02416/2021	375	2	None	19275:19570	bigDeletion
USA/MI-CDC-ASC210059483/2021	376	2	None	19326:19548	bigDeletion
USA/DE-DHSS-B1078349/2021	377	2	None	19314:19354	bigDeletion
USA/SC-DHEC-1697/2021	377	2	None	19314:19354	bigDeletion
USA/DE-B1099543-5-2/2021	378	2	None	16485:16584	bigDeletion
USA/WA-CDC-UW21051776188/2021	379	2	None	19292:19335	bigDeletion
USA/NY-MSK-2172/2021	379	2	None	19292:19335	bigDeletion
USA/DE-DHSS-B1085816/2021	380	2	None	19275:19316	bigDeletion
USA/AL-CDC-FG-037163/2021	381	2	None	21422:21484	bigDeletion
USA/WA-UW-21051134130/2021	382	2	None	19328:19517	bigDeletion
USA/MS-UMMC-M566F9-504888/2021	383	2	None	19412:19551	bigDeletion
USA/ND-NDDH-3347/2021	384	2	None	19390:19494	bigDeletion
USA/ND-NDDH-3354/2021	384	2	None	19390:19494	bigDeletion
USA/WA-Curative-057253/2021	385	3	None	19296:19551	bigDeletion
USA/OR-OHSU-212110737/2021	385	3	None	19296:19551	bigDeletion
USA/OR-OHSU-211800342/2021	385	3	None	19296:19551	bigDeletion
USA/WA-S8260/2021	386	2	None	19292:19551	bigDeletion
USA/RI-CDCBI-RIDOH_02026/2021	387	2	None	19275:19570	bigDeletion
USA/DE-B1099576-6-14/2021	388	2	None	20231:20326	bigDeletion
USA/DE-DHSS-B1099576/2021	388	2	None	20231:20326	bigDeletion
USA/DE-DHSS-B1119450/2021	389	2	None	19275:19454	bigDeletion
USA/WA-UW-21042927377/2021	390	2	None	19320:19466	bigDeletion
USA/DE-DHSS-B1084279/2021	391	2	None	19496:19570	bigDeletion
USA/WA-CDC-2-4543496/2021	392	2	None	13600:13657	bigDeletion
USA/WA-S6183/2021	393	3	None	19292:19551	bigDeletion
USA/WA-S5645/2021	393	3	None	19292:19551	bigDeletion
USA/WA-S5646/2021	393	3	None	19292:19551	bigDeletion
USA/WA-UW-21042853204/2021	394	2	None	19290:19551	bigDeletion
USA/WA-UW-67811/2021	395	2	None	19292:19551	bigDeletion
USA/WA-UW-21041693766/2021	396	3	None	19419:19455	bigDeletion
USA/WA-UW-68555/2021	396	3	None	19419:19455	bigDeletion
USA/WA-CDC-UW21050154667/2021	396	3	None	19419:19455	bigDeletion
USA/WA-UW-21041732374/2021	397	2	None	19292:19422	bigDeletion
USA/WA-S8170/2021	397	2	None	19292:19422	bigDeletion
USA/WA-S10407/2021	397	2	None	19292:19422	bigDeletion
USA/WA-CDC-UW21041992578/2021	398	2	None	21438:21536	bigDeletion
USA/WA-UW-21042077297/2021	399	2	None	19361:19551	bigDeletion
USA/WA-UW-2021040768386/2021	400	2	None	21448:21509	bigDeletion
USA/WA-UW-21042146202/2021	401	2	None	21449:21499	bigDeletion
USA/WA-UW-2021041074480/2021	402	2	None	17826:17865	bigDeletion
USA/FL-CDC-STM-000005686/2021	403	2	None	13566:13601	bigDeletion
USA/OK-CDC-4130815-001/2021	404	2	None	15382:15647	bigDeletion
USA/WA-UW-21042644127/2021	405	2	None	19412:19454	bigDeletion
USA/ME-HETL-J8727/2021	406	2	None	19336:19570	bigDeletion
U.S.VirginIslands/VI-Yale-5682/2021	407	2	None	21346:21386	bigDeletion
USA/ME-HETL-J4019/2021	408	2	None	19325:19570	bigDeletion
Belize/CML-68/2021	409	2	None	19911:20200	bigDeletion
USA/PA-CDC-MMB08682947/2021	410	2	None	14472:14515	bigDeletion
USA/OK-CDC-ASC210107001/2021	411	2	None	19292:19551	bigDeletion
USA/WY-WYPHL-21041006/2021	411	2	None	19292:19551	bigDeletion
USA/KS-KHEL-1228/2021	412	2	None	21146:21386	bigDeletion
USA/IL-RED-STC-41040041/2021	413	2	None	19292:19551	bigDeletion
USA/KY-GD-050421-21041847942/2021	414	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21052126801/2021	415	2	None	19292:19585	bigDeletion
USA/WA-UW-21042872983/2021	416	3	None	19291:19384	bigDeletion
USA/WA-UW-21042800996/2021	416	3	None	19291:19384	bigDeletion
USA/WA-S7808/2021	417	3	None	19292:19437	bigDeletion
USA/WA-S7809/2021	417	3	None	19292:19437	bigDeletion
USA/MO-MSPHL-002664/2021	418	2	None	19275:19366	bigDeletion
USA/MN-CDC-IBX693585030655/2021	419	2	None	21438:21551	bigDeletion
USA/KS-CDC-LC0072271/2021	420	2	None	15174:15225	bigDeletion
USA/WA-S6793/2021	421	2	None	19292:19551	bigDeletion
USA/WA-S6804/2021	421	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21042656870/2021	421	2	None	19292:19551	bigDeletion
USA/WA-UW-21051430504/2021	422	2	None	19292:19437	bigDeletion
USA/OR-OHSU-212110395/2021	422	2	None	19292:19437	bigDeletion
USA/WA-S5499/2021	423	3	None	19292:19551	bigDeletion
USA/WA-S5496/2021	423	3	None	19292:19551	bigDeletion
USA/WA-S5658/2021	423	3	None	19292:19551	bigDeletion
USA/WA-S8016/2021	424	2	None	19292:19551	bigDeletion
USA/WA-CDC-FG-034296/2021	425	2	None	14697:14747	bigDeletion
USA/WA-UW-21042745538/2021	426	2	None	19297:19551	bigDeletion
USA/WA-S6455/2021	426	2	None	19297:19551	bigDeletion
USA/WA-S6489/2021	426	2	None	19297:19551	bigDeletion
USA/WA-S6771/2021	426	2	None	19297:19551	bigDeletion
USA/WA-UW-21042906929/2021	427	2	None	19292:19557	bigDeletion
USA/WA-UW-2021040510569/2021	428	3	None	19361:19551	bigDeletion
USA/WA-PROV-1307/2021	428	3	None	19361:19551	bigDeletion
USA/WA-PROV-1328/2021	428	3	None	19361:19551	bigDeletion
USA/WI-MHDL-72183/2021	429	2	None	19329:19394	bigDeletion
USA/MO-MSPHL-000579/2021	430	2	None	19507:19570	bigDeletion
USA/IA-CDC-ASC210049464/2021	431	3	None	19318:19352	bigDeletion
USA/ND-NDDH-02031/2021	431	3	None	19318:19352	bigDeletion
USA/ND-NDDH-02279/2021	431	3	None	19318:19352	bigDeletion
USA/IA-SHL-1766901/2021	432	2	None	13363:13625	bigDeletion
USA/OR-OHSU-11941/2021	433	2	None	21532:21562	bigDeletion
USA/WA-UW-21052773500/2021	434	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21070102051/2021	435	2	None	19417:19454	bigDeletion
USA/SC-355CFA1B3DC/2021	436	2	None	19348:19487	bigDeletion
USA/SC-CDC-LC0020684/2021	437	2	None	14619:15634	bigDeletion
USA/WA-UW-69310/2021	438	2	None	19292:19389	bigDeletion
USA/OH-GD-051121-21050100406/2021	439	2	None	19292:19551	bigDeletion
USA/WA-UW-21042612543/2021	440	2	None	19463:19551	bigDeletion
USA/WA-UW-2021041321270/2021	441	2	None	20300:20366	bigDeletion
USA/KY-GD-050421-21042055079/2021	442	2	None	19292:19551	bigDeletion
USA/TN-CDC-ASC210268940/2021	443	2	None	13400:13534	bigDeletion
USA/ND-NDDH-01629/2021	444	2	None	19275:19570	bigDeletion
USA/WA-S8196/2021	445	2	None	19292:19437	bigDeletion
USA/WA-OHSU-212290592/2021	446	2	None	19293:19551	bigDeletion
USA/MI-MDHHS-SC29337/2021	447	2	None	19921:20191	bigDeletion
USA/WA-CDC-UW21042701183/2021	448	2	None	19361:19551	bigDeletion
USA/VT-21-033388-CR-01/2021	449	2	None	19275:19570	bigDeletion
USA/CA-CDPH-2000048432/2021	450	2	None	16519:16590	bigDeletion
USA/VA-CDC-LC0062941/2021	451	2	None	21144:21222	bigDeletion
USA/FL-BPHL-5166/2021	452	2	None	19275:19570	bigDeletion
USA/DC-DFS-PHL-0864/2021	452	2	None	19275:19570	bigDeletion
USA/PA-M21078878/2021	453	2	None	13379:13567	bigDeletion
USA/IN-GD-061521-C21165942/2021	454	2	None	19939:20181	bigDeletion
USA/MI-UM-10039843736/2021	454	2	None	19939:20181	bigDeletion
USA/IN-CDC-ASC210004520/2021	454	2	None	19939:20181	bigDeletion
USA/AK-PHL9237/2021	455	2	None	19939:20172	bigDeletion
USA/KY-CDC-LC0168081/2021	456	2	None	21120:21193	bigDeletion
USA/TX-CDC-ASC210207528/2021	457	2	None	20087:20163	bigDeletion
USA/OH-CDC-MMB09486286/2021	458	2	None	20068:20098	bigDeletion
USA/MD-MDH-3261/2021	458	2	None	20068:20098	bigDeletion
USA/MD-MDH-3324/2021	458	2	None	20068:20098	bigDeletion
USA/MA-CDCBI-CRSP_W5QFJHRAJCGIR654/2021	459	2	None	19941:20171	bigDeletion
USA/MI-MDHHS-SC31959/2021	460	2	None	16490:16529	bigDeletion
USA/AZ-TG989704/2021	461	2	None	17995:18186	bigDeletion
USA/WA-CDC-FG-021383/2021	462	2	None	21422:21486	bigDeletion
USA/FL-CDC-FG-022680/2021	462	2	None	21422:21486	bigDeletion
USA/CO-CDPHE-2101658706/2021	463	2	None	19275:19501	bigDeletion
USA/WA-CDC-UW21051378256/2021	464	2	None	19388:19429	bigDeletion
USA/WA-S6951/2021	465	2	None	19292:19551	bigDeletion
USA/NE-CDC-ASC210109622/2021	466	3	None	19328:19550	bigDeletion
USA/OR-OHSU-212110280/2021	466	3	None	19328:19550	bigDeletion
USA/WA-OHSU-212050269/2021	466	3	None	19328:19550	bigDeletion
USA/WA-OHSU-212300730/2021	467	2	None	19326:19551	bigDeletion
USA/WA-OHSU-212300149/2021	468	2	None	19293:19551	bigDeletion
USA/WA-S8582/2021	468	2	None	19293:19551	bigDeletion
USA/WA-S9985/2021	468	2	None	19293:19551	bigDeletion
USA/WA-S9717/2021	469	2	None	19417:19456	bigDeletion
USA/WA-CDC-FG-034307/2021	470	2	None	14697:14747	bigDeletion
USA/WA-S10028/2021	471	2	None	19292:19550	bigDeletion
USA/WA-Curative-017901/2021	472	2	None	19292:19551	bigDeletion
USA/WA-UW-21052746268/2021	472	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21070127276/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S8673/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S7760/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S7268/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S8065/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S7783/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S9505/2021	473	2	None	19450:19551	bigDeletion
USA/WA-S8532/2021	474	2	None	19292:19551	bigDeletion
USA/WA-S9743/2021	475	2	None	19290:19551	bigDeletion
USA/WA-S9011/2021	476	2	None	19293:19503	bigDeletion
USA/WA-S8797/2021	476	2	None	19293:19503	bigDeletion
USA/WA-S9013/2021	476	2	None	19293:19503	bigDeletion
USA/WA-S9008/2021	476	2	None	19293:19503	bigDeletion
USA/WA-S8057/2021	477	2	None	19292:19551	bigDeletion
USA/OK-OKPHLC0000235/2021	478	2	None	19275:19570	bigDeletion
USA/WA-CDC-UW21071051288/2021	479	2	None	19292:19557	bigDeletion
Madagascar/IPM-06452/2021	480	2	None	19299:19439	bigDeletion
Kenya/SS427/2021	481	2	None	21146:21386	bigDeletion
Kenya/SS288/2021	482	2	None	17738:17993	bigDeletion
Indonesia/JK-GSILab-492562/2021	483	2	None	19275:19570	bigDeletion
USA/DC-DFS-PHL-0306/2021	484	2	None	19371:19570	bigDeletion
Angola/CERI-KRISP-K021570/2021	485	3	None	21448:21591	bigDeletion
Angola/CERI-KRISP-K021652/2021	485	3	None	21448:21591	bigDeletion
Angola/CERI-KRISP-K021667/2021	485	3	None	21448:21591	bigDeletion
Angola/CERI-KRISP-K021607/2021	485	3	None	21448:21591	bigDeletion
Angola/CERI-KRISP-K021760/2021	486	2	None	21446:21592	bigDeletion
Angola/CERI-KRISP-K021579/2021	487	2	None	21448:21584	bigDeletion
Angola/CERI-KRISP-K021576/2021	488	2	None	21448:21591	bigDeletion
USA/WA-UW-21050151307/2021	489	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051718977/2021	490	2	None	19292:19551	bigDeletion
Poland/NIPH-NIH_ECDC-1014/2021	491	2	None	19292:19548	bigDeletion
USA/WA-UW-2021040790075/2021	492	2	None	19465:19551	bigDeletion
USA/OH-CDC-FG-016098/2021	493	2	None	21422:21486	bigDeletion
USA/WI-UW-5359/2021	494	2	None	19275:19570	bigDeletion
USA/KY-KSPHL-100241/2021	495	2	None	19292:19454	bigDeletion
USA/CO-CDPHE-2101562570/2021	496	2	None	19275:19429	bigDeletion
USA/WA-UW-21072225380/2021	497	2	None	17794:17876	bigDeletion
PuertoRico/PR-CDC-QDX23760348/2021	498	2	None	20231:20322	bigDeletion
PuertoRico/PR-UPRRP-2312/2021	499	2	None	19293:19551	bigDeletion
Malawi/KRISP-K010155/2020	500	2	None	21441:21591	bigDeletion
USA/DE-DHSS-B1099521/2021	501	2	None	19275:19570	bigDeletion
USA/KS-KHEL-0862/2021	502	2	None	21146:21386	bigDeletion
USA/WA-UW-2021040779128/2021	503	2	None	19465:19501	bigDeletion
USA/WA-UW-65912/2021	504	2	None	19431:19522	bigDeletion
USA/NC-ECU-CORVASEQ-107611341/2021	505	2	None	14764:14842	bigDeletion
Kenya/MKU-24/2020	506	3	None	18675:18893	bigDeletion
Kenya/MKU-33/2020	506	3	None	18675:18893	bigDeletion
Kenya/MKU-34/2020	506	3	None	18675:18893	bigDeletion
Kenya/ILRI_KEMRI_02_91739/2021	507	2	None	19275:19570	bigDeletion
USA/WI-UW-3575/2021	508	2	None	19275:19570	bigDeletion
USA/WI-UW-3577/2021	508	2	None	19275:19570	bigDeletion
USA/ND-NDDH-01988/2021	509	2	None	19275:19570	bigDeletion
USA/WI-UW-3936/2021	510	2	None	19275:19570	bigDeletion
USA/WI-UW-3535/2021	510	2	None	19275:19570	bigDeletion
USA/WI-MHDL-73241/2021	511	2	None	19275:19570	bigDeletion
USA/HI-BL239/2021	512	2	None	19247:19515	bigDeletion
USA/WA-S7654/2021	513	2	None	19292:19408	bigDeletion
USA/WA-S8078/2021	514	2	None	19292:19411	bigDeletion
USA/WA-S8332/2021	515	2	None	19294:19337	bigDeletion
USA/WA-S7664/2021	515	2	None	19294:19337	bigDeletion
USA/WA-S8931/2021	515	2	None	19294:19337	bigDeletion
USA/WA-S8032/2021	515	2	None	19294:19337	bigDeletion
USA/WA-S8022/2021	515	2	None	19294:19337	bigDeletion
USA/WA-S9229/2021	515	2	None	19294:19337	bigDeletion
USA/WA-S9290/2021	516	2	None	19292:19551	bigDeletion
USA/WA-S7759/2021	517	2	None	19292:19551	bigDeletion
USA/WA-S8307/2021	517	2	None	19292:19551	bigDeletion
USA/WA-CDC-FG-035696/2021	518	2	None	14697:14747	bigDeletion
USA/WA-S8930/2021	519	3	None	19396:19468	bigDeletion
USA/WA-S8933/2021	519	3	None	19396:19468	bigDeletion
USA/WA-S9249/2021	520	2	None	19292:19551	bigDeletion
USA/WA-S9233/2021	521	2	None	19293:19551	bigDeletion
USA/WA-S8088/2021	522	2	None	19339:19387	bigDeletion
USA/WA-S8309/2021	522	2	None	19339:19387	bigDeletion
USA/WA-S7745/2021	522	2	None	19339:19387	bigDeletion
USA/WA-S8302/2021	522	2	None	19339:19387	bigDeletion
USA/WA-S8056/2021	522	2	None	19339:19387	bigDeletion
USA/WA-S8341/2021	522	2	None	19339:19387	bigDeletion
